nocues;nhog;region;aglo;t_aglo;v108;v109;v111;v202;v238a;v256a
3.515;1;7;6;3;15;1;3;;;
3.515;1;7;6;3;7;1;3;;;
3.516;1;7;6;3;30;1;1;1;1;1
3.516;1;7;6;3;28;2;2;3;;
3.517;1;7;6;3;62;1;1;1;1;1
3.517;1;7;6;3;56;2;2;1;;
3.517;1;7;6;3;30;2;3;1;;
3.517;1;7;6;3;25;1;3;1;;
3.517;1;7;6;3;14;1;7;;;
3.518;1;7;6;3;49;1;1;1;1;
3.518;1;7;6;3;53;2;2;1;;
3.518;1;7;6;3;22;2;3;;;
3.518;1;7;6;3;21;2;3;3;;
3.519;1;7;6;3;65;1;1;1;1;1
3.519;1;7;6;3;59;2;2;3;;
3.519;1;7;6;3;29;2;3;;;
3.519;1;7;6;3;1;2;7;;;
3.520;1;7;6;3;57;1;1;;1;1
3.520;1;7;6;3;18;1;3;3;;
3.521;1;7;6;3;60;1;1;1;1;1
3.521;1;7;6;3;58;2;2;1;;
3.521;1;7;6;3;24;2;3;;;
3.522;1;7;6;3;85;1;1;1;3;2
3.522;1;7;6;3;79;2;2;1;;
3.522;1;7;6;3;55;1;3;1;;
3.522;1;7;6;3;27;2;3;1;;
3.523;1;5;6;4;34;1;1;1;1;
3.523;1;5;6;4;24;2;2;3;;
3.523;1;5;6;4;3;2;3;;;
3.523;1;5;6;4;7;1;3;;;
3.524;1;5;6;4;73;2;1;1;1;
3.525;1;5;6;4;68;1;1;1;3;
3.525;1;5;6;4;59;2;2;2;;
3.526;1;5;6;4;31;2;1;2;1;
3.526;1;5;6;4;9;2;3;;;
3.527;1;5;6;4;47;1;1;;1;
3.527;1;5;6;4;42;2;2;;;
3.527;1;5;6;4;23;2;3;3;;
3.527;1;5;6;4;18;1;3;;;
3.527;1;5;6;4;14;2;3;;;
3.527;1;5;6;4;9;1;3;;;
3.527;1;5;6;4;3;1;7;;;
3.528;1;5;6;4;43;1;1;1;1;1
3.528;1;5;6;4;40;2;2;1;;
3.528;1;5;6;4;13;1;3;;;
3.529;1;5;6;4;45;2;2;;1;9
3.529;1;5;6;4;46;1;1;1;;
3.529;1;5;6;4;19;2;3;;;
3.529;1;5;6;4;16;2;3;9;;
3.529;1;5;6;4;18;1;3;1;;
3.529;1;5;6;4;10;1;3;;;
3.530;1;5;6;2;38;1;1;1;1;
3.530;1;5;6;2;36;2;2;;;
3.530;1;5;6;2;11;2;3;;;
3.530;1;5;6;2;9;2;3;;;
3.530;1;5;6;2;5;1;3;;;
3.531;1;5;6;2;62;1;1;3;1;2
3.531;1;5;6;2;61;2;2;3;;
3.531;1;5;6;2;36;2;3;;;
3.532;1;5;6;2;73;2;1;1;1;
3.532;1;5;6;2;35;2;3;3;;
3.532;1;5;6;2;11;2;7;;;
3.532;1;5;6;2;5;2;7;;;
3.533;1;5;6;4;28;2;1;;1;1
3.533;1;5;6;4;38;1;2;1;;
3.533;1;5;6;4;7;1;3;;;
3.534;1;5;6;4;82;1;1;1;1;
3.535;1;5;6;4;42;2;1;1;2;1
3.535;1;5;6;4;23;1;3;3;;
3.535;1;5;6;4;19;1;3;3;;
3.535;1;5;6;4;18;2;3;;;
3.535;1;5;6;4;15;2;3;;;
3.535;1;5;6;4;12;1;3;;;
3.536;1;5;6;4;54;1;1;1;1;2
3.536;1;5;6;4;49;2;2;;;
3.536;1;5;6;4;30;1;3;1;;
3.536;1;5;6;4;29;1;3;3;;
3.536;2;5;6;4;25;2;2;;2;9
3.536;2;5;6;4;2;1;3;;;
3.536;2;5;6;4;24;1;1;1;;
3.538;1;7;6;2;65;2;1;;3;
3.538;1;7;6;2;24;2;7;;;
3.538;1;7;6;2;5;2;10;;;
3.539;1;7;6;2;43;1;1;;3;
3.539;1;7;6;2;43;2;2;1;;
3.539;1;7;6;2;23;1;3;3;;
3.539;1;7;6;2;18;1;3;3;;
3.540;1;7;6;2;73;2;1;;1;
3.540;1;7;6;2;46;2;3;;;
3.541;1;7;6;2;47;1;1;1;2;
3.541;1;7;6;2;41;2;2;3;;
3.541;1;7;6;2;26;1;3;3;;
3.541;1;7;6;2;23;2;3;3;;
3.541;1;7;6;2;21;2;3;3;;
3.541;1;7;6;2;19;2;3;3;;
3.541;1;7;6;2;15;2;3;;;
3.541;1;7;6;2;8;1;3;;;
3.542;1;7;6;2;61;1;1;1;3;
3.542;1;7;6;2;54;2;2;;;
3.542;1;7;6;2;18;1;3;;;
3.542;1;7;6;2;21;1;3;;;
3.542;1;7;6;2;24;3;3;;;
3.543;1;7;6;2;52;1;1;3;1;9
3.543;1;7;6;2;51;2;2;1;;
3.543;1;7;6;2;28;2;3;;;
3.543;1;7;6;2;27;2;3;2;;
3.543;1;7;6;2;13;1;3;;;
3.543;1;7;6;2;6;1;7;;;
3.543;1;7;6;2;1;2;7;;;
3.543;1;7;6;2;1;1;7;;;
3.543;1;7;6;2;0;1;7;;;
3.544;1;7;6;2;48;1;1;1;1;1
3.544;1;7;6;2;50;2;2;2;;
3.544;1;7;6;2;28;1;3;;;
3.544;1;7;6;2;24;1;3;;;
3.544;1;7;6;2;10;1;3;;;
3.544;1;7;6;2;3;2;3;;;
3.545;1;7;6;2;53;1;1;1;1;1
3.545;1;7;6;2;55;2;2;3;;
3.545;1;7;6;2;26;2;3;3;;
3.545;1;7;6;2;22;1;3;3;;
3.545;1;7;6;2;20;2;3;;;
3.545;1;7;6;2;1;1;7;;;
3.546;1;7;6;2;55;2;1;1;2;
3.546;1;7;6;2;50;1;2;1;;
3.546;1;7;6;2;25;1;3;;;
3.547;1;8;6;2;45;2;1;9;2;9
3.547;1;8;6;2;46;1;2;9;;
3.547;1;8;6;2;19;2;3;;;
3.547;1;8;6;2;9;1;3;;;
3.548;1;8;6;2;45;2;1;3;1;1
3.548;1;8;6;2;13;1;3;;;
3.549;1;8;6;4;45;2;1;;1;
3.549;1;8;6;4;18;1;3;9;;
3.549;1;8;6;4;14;2;3;;;
3.549;1;8;6;4;10;1;3;;;
3.549;1;8;6;4;1;2;7;;;
3.549;1;8;6;4;54;1;12;;;
3.550;1;8;6;4;41;2;2;9;3;1
3.550;1;8;6;4;33;1;1;1;;
3.550;1;8;6;4;63;2;9;9;;
3.550;1;8;6;4;17;2;3;;;
3.550;1;8;6;4;23;1;3;;;
3.550;1;8;6;4;12;2;3;;;
3.550;1;8;6;4;10;2;3;;;
3.550;1;8;6;4;8;2;3;;;
3.550;1;8;6;4;8;2;3;;;
3.550;1;8;6;4;19;1;5;;;
3.551;1;8;6;4;59;1;1;1;1;1
3.551;1;8;6;4;53;2;2;;;
3.551;1;8;6;4;26;2;3;1;;
3.551;1;8;6;4;20;1;3;3;;
3.551;1;8;6;4;10;2;7;;;
3.551;1;8;6;4;7;2;7;;;
3.551;1;8;6;4;4;1;7;;;
3.551;1;8;6;4;0;2;7;;;
3.552;1;8;6;4;21;2;2;;1;
3.552;1;8;6;4;21;1;1;1;;
3.552;1;8;6;4;0;1;3;;;
3.553;1;8;6;3;23;2;1;1;1;
3.554;1;5;6;2;42;2;1;1;1;1
3.554;1;5;6;2;47;1;2;;;
3.554;1;5;6;2;0;2;3;;;
3.555;1;5;6;2;36;2;1;1;1;2
3.555;1;5;6;2;11;2;3;;;
3.556;1;7;6;2;49;1;1;1;1;
3.556;1;7;6;2;50;2;2;;;
3.556;1;7;6;2;30;2;3;3;;
3.556;1;7;6;2;22;2;3;;;
3.556;1;7;6;2;18;2;3;3;;
3.556;1;7;6;2;15;2;3;;;
3.557;1;7;6;2;60;2;1;;1;1
3.557;1;7;6;2;24;2;3;3;;
3.557;1;7;6;2;22;1;3;;;
3.557;1;7;6;2;20;2;5;3;;
3.557;1;7;6;2;6;1;7;;;
3.557;1;7;6;2;3;1;7;;;
3.558;1;7;6;2;47;1;1;;1;1
3.558;1;7;6;2;45;2;2;3;;
3.558;1;7;6;2;23;2;3;;;
3.558;1;7;6;2;22;1;3;;;
3.558;1;7;6;2;20;2;3;;;
3.559;1;7;6;2;80;2;1;3;1;
3.559;1;7;6;2;22;1;7;3;;
3.560;1;7;6;2;46;1;1;3;3;
3.560;1;7;6;2;46;2;2;3;;
3.560;1;7;6;2;10;2;3;;;
3.560;1;7;6;2;8;2;3;;;
3.560;1;7;6;2;6;1;3;;;
3.561;1;7;6;2;34;2;1;3;1;1
3.561;1;7;6;2;13;1;3;;;
3.561;1;7;6;2;10;1;3;;;
3.562;1;7;6;2;34;1;1;;1;
3.562;1;7;6;2;28;2;2;;;
3.562;1;7;6;2;6;1;3;;;
3.563;1;7;6;2;49;2;1;3;1;1
3.563;1;7;6;2;20;1;3;3;;
3.563;1;7;6;2;19;1;3;;;
3.563;1;7;6;2;11;1;3;;;
3.563;2;7;6;2;26;2;1;2;3;1
3.563;2;7;6;2;5;1;3;;;
3.564;1;8;6;3;67;2;1;2;2;2
3.565;1;8;6;3;28;1;1;;3;
3.565;1;8;6;3;28;2;2;;;
3.565;1;8;6;3;11;1;3;;;
3.565;1;8;6;3;9;2;3;;;
3.565;1;8;6;3;0;1;3;;;
3.566;1;8;6;3;33;1;1;3;1;
3.566;1;8;6;3;34;2;2;1;;
3.566;1;8;6;3;16;1;3;;;
3.566;1;8;6;3;14;1;3;;;
3.567;1;8;6;3;35;1;1;;3;
3.567;1;8;6;3;24;2;6;3;;
3.567;1;8;6;3;4;2;10;;;
3.567;1;8;6;3;1;2;10;;;
3.568;1;8;6;3;55;1;1;1;1;
3.568;1;8;6;3;47;2;2;1;;
3.568;1;8;6;3;26;1;3;;;
3.568;1;8;6;3;22;2;3;;;
3.569;1;8;6;3;26;2;1;1;1;1
3.569;1;8;6;3;30;1;2;1;;
3.570;1;8;6;4;55;2;1;1;1;
3.570;1;8;6;4;23;1;3;1;;
3.570;1;8;6;4;23;2;3;;;
3.571;1;8;6;4;40;1;1;2;1;
3.571;1;8;6;4;35;2;2;1;;
3.571;1;8;6;4;16;1;3;;;
3.571;1;8;6;4;10;1;3;;;
3.572;1;8;6;4;60;1;1;;1;
3.572;1;8;6;4;59;2;2;;;
3.572;1;8;6;4;29;2;3;3;;
3.572;1;8;6;4;7;2;7;;;
3.573;1;8;6;4;56;1;1;1;1;9
3.573;1;8;6;4;59;2;2;;;
3.573;1;8;6;4;28;2;3;9;;
3.574;1;8;6;3;76;1;1;1;9;
3.574;1;8;6;3;54;2;2;;;
3.575;1;8;6;4;25;1;1;1;2;1
3.575;1;8;6;4;24;2;2;;;
3.575;1;8;6;4;9;1;3;;;
3.576;1;8;6;4;29;1;1;1;1;1
3.576;1;8;6;4;23;2;2;;;
3.577;1;8;6;4;53;1;1;1;1;
3.577;1;8;6;4;43;2;2;;;
3.577;1;8;6;4;16;2;3;;;
3.578;1;8;6;4;56;1;1;1;1;1
3.578;1;8;6;4;54;2;2;1;;
3.578;1;8;6;4;28;1;3;1;;
3.579;1;8;6;4;25;1;1;1;2;1
3.579;1;8;6;4;48;2;9;1;;
3.580;1;8;6;4;28;2;1;1;1;1
3.580;1;8;6;4;9;2;3;;;
3.580;1;8;6;4;4;2;3;;;
3.581;1;8;6;4;37;1;1;1;3;
3.581;1;8;6;4;41;2;2;1;;
3.581;1;8;6;4;7;1;3;;;
3.581;1;8;6;4;5;2;3;;;
3.582;1;8;6;4;46;1;1;1;1;1
3.582;1;8;6;4;42;2;2;9;;
3.582;1;8;6;4;22;2;3;3;;
3.582;1;8;6;4;19;1;3;;;
3.583;1;8;6;4;25;1;1;1;1;1
3.583;1;8;6;4;23;2;2;;;
3.583;1;8;6;4;0;2;3;;;
3.584;1;8;6;3;68;2;1;;1;
3.584;1;8;6;3;31;2;3;1;;
3.584;1;8;6;3;12;2;7;;;
3.584;1;8;6;3;5;1;7;;;
3.585;1;8;6;3;60;2;1;1;1;1
3.585;1;8;6;3;30;1;3;1;;
3.586;1;8;6;3;58;1;1;;1;1
3.586;1;8;6;3;58;2;2;1;;
3.587;1;8;6;3;67;1;1;1;2;9
3.587;1;8;6;3;69;2;2;3;;
3.587;1;8;6;3;72;1;8;1;;
3.588;1;8;6;3;47;2;2;1;1;2
3.588;1;8;6;3;46;1;1;;;
3.588;1;8;6;3;20;2;3;;;
3.589;1;7;6;1;68;1;1;1;2;
3.589;1;7;6;1;68;2;2;1;;
3.589;1;7;6;1;20;2;7;;;
3.591;1;7;6;1;58;2;1;3;1;1
3.591;1;7;6;1;24;1;3;3;;
3.591;2;7;6;1;28;2;1;3;1;2
3.591;2;7;6;1;23;1;12;3;;
3.591;2;7;6;1;30;2;12;3;;
3.591;2;7;6;1;35;1;12;;;
3.592;1;7;6;1;53;1;1;1;1;
3.592;1;7;6;1;53;2;2;;;
3.593;1;7;6;1;45;1;1;3;1;1
3.594;1;7;6;1;35;1;1;;3;
3.594;1;7;6;1;33;2;2;2;;
3.594;1;7;6;1;15;2;3;;;
3.594;1;7;6;1;11;1;3;;;
3.594;1;7;6;1;2;1;3;;;
3.595;1;7;6;1;58;1;1;1;1;1
3.595;1;7;6;1;55;2;2;;;
3.595;1;7;6;1;16;1;3;;;
3.595;1;7;6;1;13;2;3;;;
3.596;1;7;6;1;25;1;1;;1;1
3.596;1;7;6;1;23;2;2;;;
3.596;1;7;6;1;7;1;3;;;
3.596;1;7;6;1;5;1;3;;;
3.596;1;7;6;1;3;1;3;;;
3.597;1;7;6;1;47;2;1;1;9;
3.597;1;7;6;1;26;2;3;3;;
3.597;1;7;6;1;19;2;3;3;;
3.597;1;7;6;1;5;1;7;;;
3.597;1;7;6;1;3;1;7;;;
3.598;1;7;6;1;50;2;1;3;9;9
3.598;1;7;6;1;26;1;3;3;;
3.598;1;7;6;1;24;2;3;3;;
3.598;1;7;6;1;22;2;3;3;;
3.598;1;7;6;1;18;1;3;3;;
3.598;1;7;6;1;0;1;7;;;
3.599;1;7;6;1;60;2;1;1;1;2
3.599;1;7;6;1;23;2;3;;;
3.599;1;7;6;1;7;2;7;;;
3.599;1;7;6;1;2;2;7;;;
3.600;1;7;6;1;56;1;1;1;9;
3.600;1;7;6;1;39;2;2;3;;
3.600;1;7;6;1;20;2;3;;;
3.600;1;7;6;1;12;1;3;;;
3.600;1;7;6;1;9;1;3;;;
3.600;1;7;6;1;0;2;10;;;
3.601;1;7;6;1;89;2;1;3;3;
3.601;1;7;6;1;60;1;3;3;;
3.602;1;7;6;1;48;2;1;3;1;1
3.602;1;7;6;1;19;1;3;;;
3.602;1;7;6;1;21;1;3;;;
3.602;1;7;6;1;14;1;3;;;
3.602;1;7;6;1;10;1;3;;;
3.602;1;7;6;1;33;2;3;;;
3.602;1;7;6;1;10;1;3;;;
3.603;1;7;6;1;35;1;1;;2;2
3.603;1;7;6;1;34;2;2;;;
3.603;1;7;6;1;16;2;3;;;
3.603;1;7;6;1;13;1;3;;;
3.603;1;7;6;1;9;2;3;;;
3.604;1;7;6;1;26;1;1;3;2;1
3.604;1;7;6;1;31;2;2;3;;
3.604;1;7;6;1;15;2;3;;;
3.604;1;7;6;1;12;1;3;;;
3.604;1;7;6;1;5;1;3;;;
3.605;1;7;6;1;35;1;1;3;9;
3.605;1;7;6;1;34;1;3;3;;
3.606;1;7;6;1;37;1;1;;9;
3.606;1;7;6;1;33;2;2;;;
3.606;1;7;6;1;15;2;3;;;
3.606;1;7;6;1;7;1;3;;;
3.606;1;7;6;1;5;1;3;;;
3.606;2;7;6;1;54;2;1;;1;
3.606;2;7;6;1;38;1;3;;;
3.606;2;7;6;1;34;1;3;;;
3.607;1;7;6;1;26;1;1;1;2;1
3.607;1;7;6;1;28;2;2;;;
3.607;1;7;6;1;0;2;3;;;
3.607;1;7;6;1;59;2;9;;;
3.608;1;7;6;1;47;1;1;;3;
3.608;1;7;6;1;39;2;2;1;;
3.608;1;7;6;1;17;2;3;;;
3.608;1;7;6;1;44;2;8;1;;
3.608;1;7;6;1;44;1;10;1;;
3.608;1;7;6;1;19;1;10;;;
3.608;1;7;6;1;64;2;9;3;;
3.608;1;7;6;1;68;1;9;;;
3.609;1;7;6;1;60;1;1;;1;
3.609;1;7;6;1;50;2;2;3;;
3.609;1;7;6;1;13;1;3;;;
3.610;1;7;6;1;64;1;1;1;9;
3.610;1;7;6;1;64;2;2;3;;
3.610;1;7;6;1;35;2;3;3;;
3.610;1;7;6;1;36;1;5;1;;
3.610;1;7;6;1;8;1;7;;;
3.610;1;7;6;1;6;2;7;;;
3.610;1;7;6;1;5;1;7;;;
3.611;1;7;6;1;35;2;1;1;1;1
3.611;1;7;6;1;17;2;3;;;
3.611;1;7;6;1;15;1;3;3;;
3.611;1;7;6;1;10;1;3;;;
3.612;1;7;6;1;65;2;1;1;3;
3.612;1;7;6;1;64;1;6;3;;
3.612;1;7;6;1;66;2;6;3;;
3.612;1;7;6;1;54;2;6;3;;
3.613;1;7;6;1;26;1;1;3;3;1
3.613;1;7;6;1;24;2;2;3;;
3.613;1;7;6;1;2;1;3;;;
3.613;1;7;6;1;20;2;6;3;;
3.613;1;7;6;1;0;2;10;;;
3.614;1;7;6;1;66;1;1;;3;2
3.614;1;7;6;1;44;2;2;3;;
3.614;1;7;6;1;16;1;3;;;
3.614;1;7;6;1;3;2;3;;;
3.615;1;7;6;1;38;1;1;1;2;2
3.615;1;7;6;1;30;2;2;;;
3.615;1;7;6;1;10;1;3;;;
3.615;1;7;6;1;5;2;3;;;
3.616;1;7;6;1;62;2;1;1;3;2
3.616;1;7;6;1;21;1;3;3;;
3.616;1;7;6;1;21;2;3;3;;
3.616;1;7;6;1;0;2;7;;;
3.617;1;7;6;1;31;2;1;;3;9
3.617;1;7;6;1;16;2;3;;;
3.617;1;7;6;1;15;1;3;;;
3.617;1;7;6;1;11;1;3;;;
3.618;1;7;6;1;37;1;1;3;1;2
3.618;1;7;6;1;13;2;3;;;
3.618;1;7;6;1;11;2;3;;;
3.618;1;7;6;1;9;1;3;;;
3.618;1;7;6;1;3;2;3;;;
3.619;1;7;6;1;50;1;1;;2;2
3.619;1;7;6;1;40;2;2;;;
3.619;1;7;6;1;18;1;3;3;;
3.619;1;7;6;1;80;1;9;1;;
3.620;1;7;6;1;37;1;1;1;2;
3.620;1;7;6;1;21;1;3;3;;
3.620;1;7;6;1;0;1;3;;;
3.621;1;7;6;1;48;1;1;3;3;
3.621;1;7;6;1;39;2;2;3;;
3.621;1;7;6;1;17;2;3;;;
3.621;1;7;6;1;14;1;3;;;
3.621;1;7;6;1;2;2;7;;;
3.621;1;7;6;1;0;2;7;;;
3.622;1;7;6;1;32;2;1;3;3;
3.622;1;7;6;1;12;2;3;;;
3.622;1;7;6;1;8;2;3;;;
3.622;1;7;6;1;5;1;3;;;
3.622;1;7;6;1;66;1;9;;;
3.623;1;7;6;1;38;1;1;;3;2
3.623;1;7;6;1;33;2;2;;;
3.623;1;7;6;1;15;2;3;;;
3.623;1;7;6;1;12;1;3;;;
3.623;1;7;6;1;7;1;3;;;
3.624;1;7;6;1;45;1;1;;9;
3.624;1;7;6;1;43;2;2;3;;
3.624;1;7;6;1;25;1;3;;;
3.624;1;7;6;1;24;2;5;3;;
3.624;1;7;6;1;20;1;3;;;
3.624;1;7;6;1;18;2;3;;;
3.624;1;7;6;1;14;2;3;;;
3.624;1;7;6;1;13;1;3;;;
3.624;1;7;6;1;12;2;3;;;
3.624;1;7;6;1;4;1;7;;;
3.625;1;7;6;1;65;1;1;1;1;1
3.625;1;7;6;1;60;2;2;2;;
3.625;1;7;6;1;25;2;3;2;;
3.626;1;7;6;1;35;1;1;3;9;
3.626;1;7;6;1;35;2;2;3;;
3.626;1;7;6;1;16;1;3;;;
3.626;1;7;6;1;14;2;3;;;
3.626;1;7;6;1;12;2;3;;;
3.627;1;7;6;1;36;1;1;;1;
3.627;1;7;6;1;26;2;2;;;
3.627;1;7;6;1;10;1;3;;;
3.627;1;7;6;1;0;1;3;;;
3.628;1;7;6;1;37;1;1;;1;1
3.628;1;7;6;1;36;2;2;;;
3.628;1;7;6;1;17;1;3;;;
3.628;1;7;6;1;15;1;3;;;
3.628;1;7;6;1;14;1;3;;;
3.628;1;7;6;1;10;1;3;;;
3.628;1;7;6;1;8;1;3;;;
3.629;1;7;6;1;48;1;1;;3;
3.629;1;7;6;1;42;2;2;;;
3.629;1;7;6;1;13;1;3;;;
3.629;1;7;6;1;11;2;3;;;
3.629;1;7;6;1;6;2;3;;;
3.629;1;7;6;1;4;2;3;;;
3.630;1;7;6;1;22;2;1;3;2;
3.630;1;7;6;1;41;2;10;;;
3.631;1;7;6;1;59;2;1;;3;9
3.631;1;7;6;1;59;1;6;;;
3.631;1;7;6;1;36;1;10;3;;
3.631;1;7;6;1;35;1;10;3;;
3.631;1;7;6;1;30;2;10;1;;
3.631;1;7;6;1;27;2;10;;;
3.631;1;7;6;1;4;1;10;;;
3.631;1;7;6;1;4;2;10;;;
3.632;1;7;6;1;35;1;1;1;1;
3.632;1;7;6;1;33;2;2;1;;
3.632;1;7;6;1;13;1;3;;;
3.632;1;7;6;1;10;1;3;;;
3.632;1;7;6;1;6;1;3;;;
3.633;1;7;6;1;50;1;1;1;3;2
3.633;1;7;6;1;50;2;2;1;;
3.633;1;7;6;1;12;1;3;;;
3.634;1;7;6;1;73;2;1;3;1;2
3.634;1;7;6;1;56;2;3;3;;
3.634;1;7;6;1;17;1;7;;;
3.635;1;7;6;1;41;1;1;1;1;9
3.635;1;7;6;1;43;2;2;3;;
3.635;1;7;6;1;18;2;3;;;
3.635;1;7;6;1;0;2;7;;;
3.636;1;7;6;1;36;2;1;3;2;2
3.636;1;7;6;1;16;2;3;;;
3.636;1;7;6;1;8;1;3;;;
3.637;1;7;6;1;84;1;1;3;3;2
3.637;1;7;6;1;67;1;2;3;;
3.638;1;7;6;1;37;1;1;1;1;2
3.638;1;7;6;1;40;2;2;1;;
3.639;1;7;6;1;45;1;1;1;1;
3.639;1;7;6;1;30;2;6;3;;
3.639;1;7;6;1;7;2;10;;;
3.640;1;7;6;1;40;1;1;;1;
3.640;1;7;6;1;46;2;2;;;
3.640;1;7;6;1;16;1;3;;;
3.640;1;7;6;1;13;2;3;;;
3.640;1;7;6;1;6;2;3;;;
3.641;1;7;6;1;73;2;1;1;1;
3.642;1;7;6;1;57;1;1;1;1;1
3.643;1;7;6;1;66;2;1;1;1;
3.644;1;7;6;1;49;1;1;;2;2
3.644;1;7;6;1;38;2;2;1;;
3.644;1;7;6;1;15;2;3;;;
3.644;1;7;6;1;7;2;3;;;
3.645;1;7;6;1;70;1;1;1;2;
3.646;1;7;6;1;52;1;1;;1;
3.646;1;7;6;1;51;2;2;;;
3.646;1;7;6;1;18;1;3;;;
3.646;1;7;6;1;16;1;3;;;
3.647;1;7;6;1;57;2;1;;2;1
3.647;1;7;6;1;27;2;3;;;
3.647;1;7;6;1;18;1;3;;;
3.647;1;7;6;1;3;1;7;;;
3.648;1;7;6;1;38;1;1;1;1;1
3.648;1;7;6;1;38;2;2;1;;
3.648;1;7;6;1;16;1;3;;;
3.648;1;7;6;1;8;1;3;;;
3.649;1;7;6;1;32;1;1;;1;
3.649;1;7;6;1;30;2;2;;;
3.649;1;7;6;1;13;2;3;;;
3.649;1;7;6;1;10;1;3;;;
3.650;1;7;6;1;33;1;1;3;1;
3.650;1;7;6;1;36;2;2;1;;
3.650;1;7;6;1;2;1;3;;;
3.650;2;7;6;1;24;1;1;3;1;
3.651;1;7;6;1;81;1;1;1;1;1
3.652;1;7;6;1;50;1;1;3;2;2
3.652;1;7;6;1;58;2;2;3;;
3.652;1;7;6;1;24;1;3;3;;
3.652;1;7;6;1;16;1;3;;;
3.652;1;7;6;1;25;2;5;;;
3.652;1;7;6;1;5;1;7;;;
3.653;1;7;6;1;45;1;1;1;2;2
3.653;1;7;6;1;31;2;2;;;
3.653;1;7;6;1;14;2;3;;;
3.653;1;7;6;1;7;2;3;;;
3.654;1;7;6;1;30;1;1;3;1;
3.654;1;7;6;1;25;2;2;3;;
3.654;1;7;6;1;3;2;3;;;
3.654;1;7;6;1;0;2;3;;;
3.654;2;7;6;1;29;1;1;1;1;1
3.654;2;7;6;1;37;2;2;;;
3.654;2;7;6;1;13;2;3;;;
3.654;2;7;6;1;10;1;3;;;
3.654;2;7;6;1;6;2;3;;;
3.654;2;7;6;1;2;1;3;;;
3.655;1;7;6;1;21;1;1;3;2;1
3.655;1;7;6;1;21;2;2;;;
3.655;1;7;6;1;4;2;3;;;
3.655;1;7;6;1;2;1;3;;;
3.655;2;7;6;1;26;1;1;3;2;1
3.655;2;7;6;1;24;2;2;;;
3.655;2;7;6;1;4;1;3;;;
3.655;2;7;6;1;0;1;3;;;
3.657;1;7;6;1;86;1;1;1;9;
3.658;1;7;6;1;64;1;1;;2;
3.658;1;7;6;1;67;2;2;1;;
3.659;1;7;6;1;41;2;1;1;1;2
3.659;1;7;6;1;23;2;3;;;
3.659;1;7;6;1;14;2;3;;;
3.659;1;7;6;1;12;2;3;;;
3.660;1;7;6;1;50;1;1;;2;
3.660;1;7;6;1;40;2;2;;;
3.660;1;7;6;1;21;2;3;;;
3.660;1;7;6;1;19;2;3;;;
3.660;1;7;6;1;16;1;3;;;
3.661;1;7;6;1;70;1;1;;2;1
3.661;1;7;6;1;71;2;2;;;
3.661;1;7;6;1;40;2;3;1;;
3.662;1;7;6;1;55;1;1;1;1;2
3.662;1;7;6;1;39;2;2;1;;
3.662;1;7;6;1;16;2;3;;;
3.662;1;7;6;1;10;2;3;;;
3.662;1;7;6;1;76;1;9;3;;
3.663;1;7;6;1;68;2;1;1;1;
3.663;1;7;6;1;33;1;3;3;;
3.663;1;7;6;1;36;1;3;3;;
3.664;1;7;6;1;49;2;2;1;1;1
3.664;1;7;6;1;50;1;1;3;;
3.665;1;7;6;1;58;1;1;;3;
3.666;1;7;6;1;35;1;1;;2;1
3.667;1;7;6;1;53;1;1;;1;1
3.667;1;7;6;1;50;2;2;1;;
3.667;1;7;6;1;26;2;3;;;
3.667;1;7;6;1;25;1;3;;;
3.667;1;7;6;1;21;2;3;;;
3.667;1;7;6;1;20;1;3;;;
3.668;1;7;6;1;56;1;1;1;2;2
3.668;1;7;6;1;56;2;2;;;
3.668;2;7;6;1;34;1;1;3;1;
3.668;2;7;6;1;33;2;2;;;
3.668;2;7;6;1;5;1;3;;;
3.668;3;7;6;1;42;2;1;1;1;1
3.668;3;7;6;1;22;2;3;;;
3.668;3;7;6;1;2;2;3;;;
3.669;1;7;6;1;45;2;1;1;2;1
3.669;1;7;6;1;55;2;6;1;;
3.669;1;7;6;1;21;2;3;;;
3.669;1;7;6;1;20;1;3;;;
3.669;1;7;6;1;10;1;3;;;
3.670;1;7;6;1;41;2;1;3;3;2
3.670;1;7;6;1;40;1;2;;;
3.670;1;7;6;1;20;2;3;;;
3.670;1;7;6;1;19;2;3;;;
3.670;1;7;6;1;16;2;3;;;
3.670;1;7;6;1;13;1;3;;;
3.670;1;7;6;1;12;1;3;;;
3.670;1;7;6;1;10;1;3;;;
3.670;1;7;6;1;8;1;3;;;
3.670;1;7;6;1;65;2;9;;;
3.671;1;7;6;1;52;2;1;;1;1
3.671;1;7;6;1;28;2;3;3;;
3.671;1;7;6;1;24;2;3;3;;
3.671;1;7;6;1;19;2;3;;;
3.672;1;7;6;1;56;1;1;;1;1
3.672;1;7;6;1;56;1;6;;;
3.673;1;7;6;1;59;1;1;1;3;1
3.673;1;7;6;1;56;2;2;;;
3.673;1;7;6;1;22;2;3;3;;
3.674;1;7;6;1;37;1;1;;1;
3.674;1;7;6;1;28;2;2;;;
3.674;1;7;6;1;58;2;9;;;
3.674;1;7;6;1;3;2;3;;;
3.675;1;7;6;1;68;1;1;;1;1
3.675;1;7;6;1;68;2;2;1;;
3.675;1;7;6;1;37;2;3;1;;
3.675;1;7;6;1;8;2;7;;;
3.676;1;7;6;1;30;1;1;9;1;1
